Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2022-11-01T15:46:01+0100,Trade,BUY_TO_OPEN,QQQ   221216C00310000,Equity Option,Bought 1 QQQ 12/16/22 Call 310.00 @ 1.88,-188.00,1,-188.00,-1.00,-0.12,100,QQQ,QQQ,12/16/22,310.0,CALL,240296143
2022-11-01T15:46:01+0100,Trade,BUY_TO_OPEN,QQQ   221216P00244000,Equity Option,Bought 1 QQQ 12/16/22 Put 244.00 @ 2.56,-256.00,1,-256.00,-1.00,-0.12,100,QQQ,QQQ,12/16/22,244.0,PUT,240296143
2022-10-31T14:56:11+0100,Trade,SELL_TO_CLOSE,PYPL  221118C00100000,Equity Option,Sold 1 PYPL 11/18/22 Call 100.00 @ 1.15,115.00,1,115.00,0.00,-0.142,100,PYPL,PYPL,11/18/22,100.0,CALL,240058273
2022-10-31T14:56:11+0100,Trade,SELL_TO_CLOSE,PYPL  221118P00062500,Equity Option,Sold 1 PYPL 11/18/22 Put 62.50 @ 0.46,46.00,1,46.00,0.00,-0.142,100,PYPL,PYPL,11/18/22,62.5,PUT,240058273
2022-10-31T14:56:11+0100,Trade,BUY_TO_CLOSE,PYPL  221118C00097500,Equity Option,Bought 1 PYPL 11/18/22 Call 97.50 @ 1.57,-157.00,1,-157.00,0.00,-0.13,100,PYPL,PYPL,11/18/22,97.5,CALL,240058273
2022-10-31T14:56:11+0100,Trade,BUY_TO_CLOSE,PYPL  221118P00065000,Equity Option,Bought 1 PYPL 11/18/22 Put 65.00 @ 0.64,-64.00,1,-64.00,0.00,-0.13,100,PYPL,PYPL,11/18/22,65.0,PUT,240058273
2022-10-31T14:33:18+0100,Trade,SELL_TO_CLOSE,EWZ   221118P00025000,Equity Option,Sold 1 EWZ 11/18/22 Put 25.00 @ 0.04,4.00,1,4.00,0.00,-0.142,100,EWZ,EWZ,11/18/22,25.0,PUT,237742308
2022-10-31T14:33:18+0100,Trade,BUY_TO_CLOSE,EWZ   221118P00027000,Equity Option,Bought 1 EWZ 11/18/22 Put 27.00 @ 0.19,-19.00,1,-19.00,0.00,-0.13,100,EWZ,EWZ,11/18/22,27.0,PUT,237742308
2022-10-31T14:33:18+0100,Trade,SELL_TO_CLOSE,EWZ   221118C00039000,Equity Option,Sold 1 EWZ 11/18/22 Call 39.00 @ 0.01,1.00,1,1.00,0.00,-0.142,100,EWZ,EWZ,11/18/22,39.0,CALL,237742308
2022-10-31T14:33:18+0100,Trade,BUY_TO_CLOSE,EWZ   221118C00037000,Equity Option,Bought 1 EWZ 11/18/22 Call 37.00 @ 0.05,-5.00,1,-5.00,0.00,-0.13,100,EWZ,EWZ,11/18/22,37.0,CALL,237742308
2022-10-29T17:18:03+0200,Money Movement,,,,Regulatory fee adjustment,-0.03,0,,--,0.00,,,,,,,
2022-10-27T20:57:26+0200,Trade,SELL_TO_CLOSE,IWM   221118P00146000,Equity Option,Sold 1 IWM 11/18/22 Put 146.00 @ 0.15,15.00,1,15.00,0.00,-0.142,100,IWM,IWM,11/18/22,146.0,PUT,239713659
2022-10-27T20:57:26+0200,Trade,SELL_TO_OPEN,IWM   221118P00165000,Equity Option,Sold 1 IWM 11/18/22 Put 165.00 @ 1.31,131.00,1,131.00,-1.00,-0.142,100,IWM,IWM,11/18/22,165.0,PUT,239713659
2022-10-27T20:57:26+0200,Trade,BUY_TO_CLOSE,IWM   221118P00149000,Equity Option,Bought 1 IWM 11/18/22 Put 149.00 @ 0.22,-22.00,1,-22.00,0.00,-0.13,100,IWM,IWM,11/18/22,149.0,PUT,239713659
2022-10-27T20:57:26+0200,Trade,BUY_TO_OPEN,IWM   221118P00162000,Equity Option,Bought 1 IWM 11/18/22 Put 162.00 @ 0.94,-94.00,1,-94.00,-1.00,-0.13,100,IWM,IWM,11/18/22,162.0,PUT,239713659
2022-10-27T19:36:39+0200,Trade,BUY_TO_OPEN,FXI   221216P00019000,Equity Option,Bought 1 FXI 12/16/22 Put 19.00 @ 0.37,-37.00,1,-37.00,-1.00,-0.13,100,FXI,FXI,12/16/22,19.0,PUT,239694274
2022-10-27T19:36:39+0200,Trade,SELL_TO_OPEN,FXI   221216P00021000,Equity Option,Sold 1 FXI 12/16/22 Put 21.00 @ 0.88,88.00,1,88.00,-1.00,-0.142,100,FXI,FXI,12/16/22,21.0,PUT,239694274
2022-10-25T21:48:13+0200,Trade,BUY_TO_CLOSE,RIOT  221028P00005000,Equity Option,Bought 1 RIOT 10/28/22 Put 5.00 @ 0.02,-2.00,1,-2.00,0.00,-0.13,100,RIOT,RIOT,10/28/22,5.0,PUT,239275658
2022-10-25T21:48:13+0200,Trade,SELL_TO_OPEN,RIOT  221118P00005500,Equity Option,Sold 1 RIOT 11/18/22 Put 5.50 @ 0.26,26.00,1,26.00,-1.00,-0.142,100,RIOT,RIOT,11/18/22,5.5,PUT,239275658
2022-10-22T16:06:15+0200,Money Movement,,,,Regulatory fee adjustment,-0.03,0,,--,0.00,,,,,,,
2022-10-21T23:00:00+0200,Money Movement,,,,Wire Funds Received,"5,476.00",0,,--,0.00,,,,,,,
2022-10-20T21:38:17+0200,Trade,SELL_TO_OPEN,QQQ   221125C00298000,Equity Option,Sold 1 QQQ 11/25/22 Call 298.00 @ 2.04,204.00,1,204.00,-1.00,-0.142,100,QQQ,QQQ,11/25/22,298.0,CALL,238580965
2022-10-20T21:38:17+0200,Trade,SELL_TO_OPEN,QQQ   221125P00242000,Equity Option,Sold 1 QQQ 11/25/22 Put 242.00 @ 3.09,309.00,1,309.00,-1.00,-0.142,100,QQQ,QQQ,11/25/22,242.0,PUT,238580965
2022-10-20T21:38:17+0200,Trade,BUY_TO_OPEN,QQQ   221125C00302000,Equity Option,Bought 1 QQQ 11/25/22 Call 302.00 @ 1.53,-153.00,1,-153.00,-1.00,-0.13,100,QQQ,QQQ,11/25/22,302.0,CALL,238580965
2022-10-20T21:38:17+0200,Trade,BUY_TO_OPEN,QQQ   221125P00238000,Equity Option,Bought 1 QQQ 11/25/22 Put 238.00 @ 2.51,-251.00,1,-251.00,-1.00,-0.13,100,QQQ,QQQ,11/25/22,238.0,PUT,238580965
2022-10-20T20:44:12+0200,Trade,SELL_TO_OPEN,EWZ   221216C00038000,Equity Option,Sold 1 EWZ 12/16/22 Call 38.00 @ 0.46,46.00,1,46.00,-1.00,-0.142,100,EWZ,EWZ,12/16/22,38.0,CALL,238560646
2022-10-20T20:44:12+0200,Trade,SELL_TO_OPEN,EWZ   221216P00027000,Equity Option,Sold 1 EWZ 12/16/22 Put 27.00 @ 0.83,83.00,1,83.00,-1.00,-0.142,100,EWZ,EWZ,12/16/22,27.0,PUT,238560646
2022-10-20T20:44:12+0200,Trade,BUY_TO_OPEN,EWZ   221216C00041000,Equity Option,Bought 1 EWZ 12/16/22 Call 41.00 @ 0.18,-18.00,1,-18.00,-1.00,-0.13,100,EWZ,EWZ,12/16/22,41.0,CALL,238560646
2022-10-20T20:44:12+0200,Trade,BUY_TO_OPEN,EWZ   221216P00024000,Equity Option,Bought 1 EWZ 12/16/22 Put 24.00 @ 0.29,-29.00,1,-29.00,-1.00,-0.13,100,EWZ,EWZ,12/16/22,24.0,PUT,238560646
2022-10-17T23:00:00+0200,Money Movement,,,,INTEREST ON CREDIT BALANCE,0.04,0,,--,0.00,,,,,,,
2022-10-15T15:43:10+0200,Money Movement,,,,Regulatory fee adjustment,-0.11,0,,--,0.00,,,,,,,
2022-10-14T21:13:36+0200,Trade,SELL_TO_OPEN,RIOT  221028P00005000,Equity Option,Sold 1 RIOT 10/28/22 Put 5.00 @ 0.21,21.00,1,21.00,-1.00,-0.142,100,RIOT,RIOT,10/28/22,5.0,PUT,237709373
2022-10-14T19:24:54+0200,Trade,SELL_TO_OPEN,IWM   221125C00190000,Equity Option,Sold 1 IWM 11/25/22 Call 190.00 @ 0.98,98.00,1,98.00,-1.00,-0.142,100,IWM,IWM,11/25/22,190.0,CALL,237675290
2022-10-14T19:24:54+0200,Trade,SELL_TO_OPEN,IWM   221125P00152000,Equity Option,Sold 1 IWM 11/25/22 Put 152.00 @ 2.38,238.00,1,238.00,-1.00,-0.142,100,IWM,IWM,11/25/22,152.0,PUT,237675290
2022-10-14T19:24:54+0200,Trade,BUY_TO_OPEN,IWM   221125C00192000,Equity Option,Bought 1 IWM 11/25/22 Call 192.00 @ 0.78,-78.00,1,-78.00,-1.00,-0.13,100,IWM,IWM,11/25/22,192.0,CALL,237675290
2022-10-14T19:24:54+0200,Trade,BUY_TO_OPEN,IWM   221125P00150000,Equity Option,Bought 1 IWM 11/25/22 Put 150.00 @ 2.05,-205.00,1,-205.00,-1.00,-0.13,100,IWM,IWM,11/25/22,150.0,PUT,237675290
2022-10-14T18:30:11+0200,Trade,SELL_TO_CLOSE,IWM   221021C00182000,Equity Option,Sold 1 IWM 10/21/22 Call 182.00 @ 0.14,14.00,1,14.00,0.00,-0.142,100,IWM,IWM,10/21/22,182.0,CALL,237648042
2022-10-14T18:30:11+0200,Trade,SELL_TO_CLOSE,IWM   221021P00157000,Equity Option,Sold 1 IWM 10/21/22 Put 157.00 @ 0.43,43.00,1,43.00,0.00,-0.142,100,IWM,IWM,10/21/22,157.0,PUT,237648042
2022-10-14T18:30:11+0200,Trade,BUY_TO_CLOSE,IWM   221021C00180000,Equity Option,Bought 1 IWM 10/21/22 Call 180.00 @ 0.27,-27.00,1,-27.00,0.00,-0.13,100,IWM,IWM,10/21/22,180.0,CALL,237648042
2022-10-14T18:30:11+0200,Trade,BUY_TO_CLOSE,IWM   221021P00159000,Equity Option,Bought 1 IWM 10/21/22 Put 159.00 @ 0.65,-65.00,1,-65.00,0.00,-0.13,100,IWM,IWM,10/21/22,159.0,PUT,237648042
2022-10-14T18:14:29+0200,Trade,SELL_TO_OPEN,PYPL  221118C00097500,Equity Option,Sold 1 PYPL 11/18/22 Call 97.50 @ 1.55,155.00,1,155.00,-1.00,-0.142,100,PYPL,PYPL,11/18/22,97.5,CALL,237651654
2022-10-14T18:14:29+0200,Trade,SELL_TO_OPEN,PYPL  221118P00065000,Equity Option,Sold 1 PYPL 11/18/22 Put 65.00 @ 1.67,167.00,1,167.00,-1.00,-0.142,100,PYPL,PYPL,11/18/22,65.0,PUT,237651654
2022-10-14T18:14:29+0200,Trade,BUY_TO_OPEN,PYPL  221118C00100000,Equity Option,Bought 1 PYPL 11/18/22 Call 100.00 @ 1.21,-121.00,1,-121.00,-1.00,-0.13,100,PYPL,PYPL,11/18/22,100.0,CALL,237651654
2022-10-14T18:14:29+0200,Trade,BUY_TO_OPEN,PYPL  221118P00062500,Equity Option,Bought 1 PYPL 11/18/22 Put 62.50 @ 1.29,-129.00,1,-129.00,-1.00,-0.13,100,PYPL,PYPL,11/18/22,62.5,PUT,237651654
2022-10-11T19:13:29+0200,Trade,SELL_TO_CLOSE,FCX   221021P00024000,Equity Option,Sold 1 FCX 10/21/22 Put 24.00 @ 0.07,7.00,1,7.00,0.00,-0.142,100,FCX,FCX,10/21/22,24.0,PUT,237031251
2022-10-11T19:13:29+0200,Trade,SELL_TO_CLOSE,FCX   221021C00036000,Equity Option,Sold 1 FCX 10/21/22 Call 36.00 @ 0.07,7.00,1,7.00,0.00,-0.142,100,FCX,FCX,10/21/22,36.0,CALL,237031251
2022-10-11T19:13:29+0200,Trade,BUY_TO_CLOSE,FCX   221021P00025000,Equity Option,Bought 1 FCX 10/21/22 Put 25.00 @ 0.14,-14.00,1,-14.00,0.00,-0.13,100,FCX,FCX,10/21/22,25.0,PUT,237031251
2022-10-11T19:13:29+0200,Trade,BUY_TO_CLOSE,FCX   221021C00035000,Equity Option,Bought 1 FCX 10/21/22 Call 35.00 @ 0.11,-11.00,1,-11.00,0.00,-0.13,100,FCX,FCX,10/21/22,35.0,CALL,237031251
2022-10-11T16:09:10+0200,Trade,SELL_TO_CLOSE,EWZ   221021P00026000,Equity Option,Sold 1 EWZ 10/21/22 Put 26.00 @ 0.03,3.00,1,3.00,0.00,-0.142,100,EWZ,EWZ,10/21/22,26.0,PUT,236937247
2022-10-11T16:09:10+0200,Trade,SELL_TO_CLOSE,EWZ   221021C00035000,Equity Option,Sold 1 EWZ 10/21/22 Call 35.00 @ 0.09,9.00,1,9.00,0.00,-0.142,100,EWZ,EWZ,10/21/22,35.0,CALL,236937247
2022-10-11T16:09:10+0200,Trade,BUY_TO_CLOSE,EWZ   221021P00027000,Equity Option,Bought 1 EWZ 10/21/22 Put 27.00 @ 0.04,-4.00,1,-4.00,0.00,-0.13,100,EWZ,EWZ,10/21/22,27.0,PUT,236937247
2022-10-11T16:09:10+0200,Trade,BUY_TO_CLOSE,EWZ   221021C00034000,Equity Option,Bought 1 EWZ 10/21/22 Call 34.00 @ 0.22,-22.00,1,-22.00,0.00,-0.13,100,EWZ,EWZ,10/21/22,34.0,CALL,236937247
2022-10-10T17:06:26+0200,Trade,SELL_TO_CLOSE,EEM   221021C00038000,Equity Option,Sold 1 EEM 10/21/22 Call 38.00 @ 0.04,4.00,1,4.00,0.00,-0.142,100,EEM,EEM,10/21/22,38.0,CALL,236056814
2022-10-10T17:06:26+0200,Trade,BUY_TO_CLOSE,EEM   221021C00036500,Equity Option,Bought 1 EEM 10/21/22 Call 36.50 @ 0.22,-22.00,1,-22.00,0.00,-0.13,100,EEM,EEM,10/21/22,36.5,CALL,236056814
2022-10-10T15:30:09+0200,Trade,SELL_TO_CLOSE,AMZN  221021P00097000,Equity Option,Sold 1 AMZN 10/21/22 Put 97.00 @ 0.35,35.00,1,35.00,0.00,-0.142,100,AMZN,AMZN,10/21/22,97.0,PUT,235257641
2022-10-10T15:30:09+0200,Trade,SELL_TO_CLOSE,AMZN  221021C00130000,Equity Option,Sold 1 AMZN 10/21/22 Call 130.00 @ 0.29,29.00,1,29.00,0.00,-0.142,100,AMZN,AMZN,10/21/22,130.0,CALL,235257641
2022-10-10T15:30:09+0200,Trade,BUY_TO_CLOSE,AMZN  221021P00099000,Equity Option,Bought 1 AMZN 10/21/22 Put 99.00 @ 0.45,-45.00,1,-45.00,0.00,-0.13,100,AMZN,AMZN,10/21/22,99.0,PUT,235257641
2022-10-10T15:30:09+0200,Trade,BUY_TO_CLOSE,AMZN  221021C00128000,Equity Option,Bought 1 AMZN 10/21/22 Call 128.00 @ 0.45,-45.00,1,-45.00,0.00,-0.13,100,AMZN,AMZN,10/21/22,128.0,CALL,235257641
2022-10-08T15:41:46+0200,Money Movement,,,,Regulatory fee adjustment,-0.10,0,,--,0.00,,,,,,,
2022-10-07T21:22:54+0200,Trade,SELL_TO_CLOSE,IWM   221021P00147000,Equity Option,Sold 1 IWM 10/21/22 Put 147.00 @ 0.31,31.00,1,31.00,0.00,-0.142,100,IWM,IWM,10/21/22,147.0,PUT,236651967
2022-10-07T21:22:54+0200,Trade,SELL_TO_OPEN,IWM   221021P00159000,Equity Option,Sold 1 IWM 10/21/22 Put 159.00 @ 1.50,150.00,1,150.00,-1.00,-0.142,100,IWM,IWM,10/21/22,159.0,PUT,236651967
2022-10-07T21:22:54+0200,Trade,BUY_TO_CLOSE,IWM   221021P00149000,Equity Option,Bought 1 IWM 10/21/22 Put 149.00 @ 0.40,-40.00,1,-40.00,0.00,-0.13,100,IWM,IWM,10/21/22,149.0,PUT,236651967
2022-10-07T21:22:54+0200,Trade,BUY_TO_OPEN,IWM   221021P00157000,Equity Option,Bought 1 IWM 10/21/22 Put 157.00 @ 1.16,-116.00,1,-116.00,-1.00,-0.13,100,IWM,IWM,10/21/22,157.0,PUT,236651967
2022-10-04T20:50:46+0200,Trade,SELL_TO_OPEN,EWZ   221118C00037000,Equity Option,Sold 1 EWZ 11/18/22 Call 37.00 @ 0.65,65.00,1,65.00,-1.00,-0.142,100,EWZ,EWZ,11/18/22,37.0,CALL,236032281
2022-10-04T20:50:46+0200,Trade,SELL_TO_OPEN,EWZ   221118P00027000,Equity Option,Sold 1 EWZ 11/18/22 Put 27.00 @ 0.38,38.00,1,38.00,-1.00,-0.142,100,EWZ,EWZ,11/18/22,27.0,PUT,236032281
2022-10-04T20:50:46+0200,Trade,BUY_TO_OPEN,EWZ   221118C00039000,Equity Option,Bought 1 EWZ 11/18/22 Call 39.00 @ 0.32,-32.00,1,-32.00,-1.00,-0.13,100,EWZ,EWZ,11/18/22,39.0,CALL,236032281
2022-10-04T20:50:46+0200,Trade,BUY_TO_OPEN,EWZ   221118P00025000,Equity Option,Bought 1 EWZ 11/18/22 Put 25.00 @ 0.19,-19.00,1,-19.00,-1.00,-0.13,100,EWZ,EWZ,11/18/22,25.0,PUT,236032281
2022-10-03T18:40:02+0200,Trade,SELL_TO_CLOSE,EWZ   221028P00027000,Equity Option,Sold 1 EWZ 10/28/22 Put 27.00 @ 0.17,17.00,1,17.00,0.00,-0.142,100,EWZ,EWZ,10/28/22,27.0,PUT,235521488
2022-10-03T18:40:02+0200,Trade,BUY_TO_CLOSE,EWZ   221028P00028000,Equity Option,Bought 1 EWZ 10/28/22 Put 28.00 @ 0.29,-29.00,1,-29.00,0.00,-0.13,100,EWZ,EWZ,10/28/22,28.0,PUT,235521488
2022-09-30T17:36:12+0200,Trade,BUY_TO_OPEN,IWM   221118P00146000,Equity Option,Bought 1 IWM 11/18/22 Put 146.00 @ 1.78,-178.00,1,-178.00,-1.00,-0.13,100,IWM,IWM,11/18/22,146.0,PUT,235493947
2022-09-30T17:36:12+0200,Trade,BUY_TO_OPEN,IWM   221118C00193000,Equity Option,Bought 1 IWM 11/18/22 Call 193.00 @ 0.87,-87.00,1,-87.00,-1.00,-0.13,100,IWM,IWM,11/18/22,193.0,CALL,235493947
2022-09-30T17:36:12+0200,Trade,SELL_TO_OPEN,IWM   221118P00149000,Equity Option,Sold 1 IWM 11/18/22 Put 149.00 @ 2.18,218.00,1,218.00,-1.00,-0.142,100,IWM,IWM,11/18/22,149.0,PUT,235493947
2022-09-30T17:36:12+0200,Trade,SELL_TO_OPEN,IWM   221118C00190000,Equity Option,Sold 1 IWM 11/18/22 Call 190.00 @ 1.23,123.00,1,123.00,-1.00,-0.142,100,IWM,IWM,11/18/22,190.0,CALL,235493947
2022-09-27T21:17:56+0200,Trade,BUY_TO_OPEN,EEM   221021C00038000,Equity Option,Bought 1 EEM 10/21/22 Call 38.00 @ 0.18,-18.00,1,-18.00,-1.00,-0.13,100,EEM,EEM,10/21/22,38.0,CALL,234936529
2022-09-27T21:17:56+0200,Trade,SELL_TO_OPEN,EEM   221021C00036500,Equity Option,Sold 1 EEM 10/21/22 Call 36.50 @ 0.56,56.00,1,56.00,-1.00,-0.142,100,EEM,EEM,10/21/22,36.5,CALL,234936529
2022-09-26T18:24:42+0200,Trade,BUY_TO_OPEN,IWM   221021P00147000,Equity Option,Bought 1 IWM 10/21/22 Put 147.00 @ 1.28,-128.00,1,-128.00,-1.00,-0.13,100,IWM,IWM,10/21/22,147.0,PUT,234666379
2022-09-26T18:24:42+0200,Trade,SELL_TO_OPEN,IWM   221021P00149000,Equity Option,Sold 1 IWM 10/21/22 Put 149.00 @ 1.54,154.00,1,154.00,-1.00,-0.142,100,IWM,IWM,10/21/22,149.0,PUT,234666379
2022-09-26T18:24:42+0200,Trade,BUY_TO_OPEN,IWM   221021C00182000,Equity Option,Bought 1 IWM 10/21/22 Call 182.00 @ 0.73,-73.00,1,-73.00,-1.00,-0.13,100,IWM,IWM,10/21/22,182.0,CALL,234666379
2022-09-26T18:24:42+0200,Trade,SELL_TO_OPEN,IWM   221021C00180000,Equity Option,Sold 1 IWM 10/21/22 Call 180.00 @ 0.99,99.00,1,99.00,-1.00,-0.142,100,IWM,IWM,10/21/22,180.0,CALL,234666379
2022-09-26T15:50:11+0200,Trade,SELL_TO_OPEN,AMZN  221021C00128000,Equity Option,Sold 1 AMZN 10/21/22 Call 128.00 @ 1.51,151.00,1,151.00,-1.00,-0.142,100,AMZN,AMZN,10/21/22,128.0,CALL,234485217
2022-09-26T15:50:11+0200,Trade,SELL_TO_OPEN,AMZN  221021P00099000,Equity Option,Sold 1 AMZN 10/21/22 Put 99.00 @ 0.98,98.00,1,98.00,-1.00,-0.142,100,AMZN,AMZN,10/21/22,99.0,PUT,234485217
2022-09-26T15:50:11+0200,Trade,BUY_TO_OPEN,AMZN  221021C00130000,Equity Option,Bought 1 AMZN 10/21/22 Call 130.00 @ 1.16,-116.00,1,-116.00,-1.00,-0.13,100,AMZN,AMZN,10/21/22,130.0,CALL,234485217
2022-09-26T15:50:11+0200,Trade,BUY_TO_OPEN,AMZN  221021P00097000,Equity Option,Bought 1 AMZN 10/21/22 Put 97.00 @ 0.80,-80.00,1,-80.00,-1.00,-0.13,100,AMZN,AMZN,10/21/22,97.0,PUT,234485217
2022-09-24T15:34:17+0200,Money Movement,,,,Regulatory fee adjustment,-0.01,0,,--,0.00,,,,,,,
2022-09-21T20:56:33+0200,Trade,SELL_TO_OPEN,FCX   221021C00035000,Equity Option,Sold 1 FCX 10/21/22 Call 35.00 @ 0.37,37.00,1,37.00,-1.00,-0.142,100,FCX,FCX,10/21/22,35.0,CALL,233977173
2022-09-21T20:56:33+0200,Trade,SELL_TO_OPEN,FCX   221021P00025000,Equity Option,Sold 1 FCX 10/21/22 Put 25.00 @ 0.54,54.00,1,54.00,-1.00,-0.142,100,FCX,FCX,10/21/22,25.0,PUT,233977173
2022-09-21T20:56:33+0200,Trade,BUY_TO_OPEN,FCX   221021C00036000,Equity Option,Bought 1 FCX 10/21/22 Call 36.00 @ 0.26,-26.00,1,-26.00,-1.00,-0.13,100,FCX,FCX,10/21/22,36.0,CALL,233977173
2022-09-21T20:56:33+0200,Trade,BUY_TO_OPEN,FCX   221021P00024000,Equity Option,Bought 1 FCX 10/21/22 Put 24.00 @ 0.39,-39.00,1,-39.00,-1.00,-0.13,100,FCX,FCX,10/21/22,24.0,PUT,233977173
2022-09-17T16:39:53+0200,Money Movement,,,,Regulatory fee adjustment,-0.03,0,,--,0.00,,,,,,,
2022-09-16T23:00:00+0200,Money Movement,,,,INTEREST ON CREDIT BALANCE,0.04,0,,--,0.00,,,,,,,
2022-09-15T18:37:06+0200,Trade,SELL_TO_OPEN,EWZ   221021C00034000,Equity Option,Sold 1 EWZ 10/21/22 Call 34.00 @ 0.44,44.00,1,44.00,-1.00,-0.142,100,EWZ,EWZ,10/21/22,34.0,CALL,233124972
2022-09-15T18:37:06+0200,Trade,SELL_TO_OPEN,EWZ   221021P00027000,Equity Option,Sold 1 EWZ 10/21/22 Put 27.00 @ 0.48,48.00,1,48.00,-1.00,-0.142,100,EWZ,EWZ,10/21/22,27.0,PUT,233124972
2022-09-15T18:37:06+0200,Trade,BUY_TO_OPEN,EWZ   221021C00035000,Equity Option,Bought 1 EWZ 10/21/22 Call 35.00 @ 0.29,-29.00,1,-29.00,-1.00,-0.13,100,EWZ,EWZ,10/21/22,35.0,CALL,233124972
2022-09-15T18:37:06+0200,Trade,BUY_TO_OPEN,EWZ   221021P00026000,Equity Option,Bought 1 EWZ 10/21/22 Put 26.00 @ 0.31,-31.00,1,-31.00,-1.00,-0.13,100,EWZ,EWZ,10/21/22,26.0,PUT,233124972
2022-09-15T18:21:28+0200,Trade,SELL_TO_OPEN,EWZ   221028P00028000,Equity Option,Sold 1 EWZ 10/28/22 Put 28.00 @ 0.83,83.00,1,83.00,-1.00,-0.142,100,EWZ,EWZ,10/28/22,28.0,PUT,232961849
2022-09-15T18:21:28+0200,Trade,BUY_TO_OPEN,EWZ   221028P00027000,Equity Option,Bought 1 EWZ 10/28/22 Put 27.00 @ 0.58,-58.00,1,-58.00,-1.00,-0.13,100,EWZ,EWZ,10/28/22,27.0,PUT,232961849
2022-09-10T15:44:26+0200,Money Movement,,,,Regulatory fee adjustment,-0.01,0,,--,0.00,,,,,,,
2022-09-06T16:11:50+0200,Trade,SELL_TO_CLOSE,FCX   220916C00032000,Equity Option,Sold 1 FCX 09/16/22 Call 32.00 @ 0.17,17.00,1,17.00,0.00,-0.142,100,FCX,FCX,9/16/22,32.0,CALL,231433118
2022-09-06T16:11:50+0200,Trade,BUY_TO_CLOSE,FCX   220916C00030000,Equity Option,Bought 1 FCX 09/16/22 Call 30.00 @ 0.46,-46.00,1,-46.00,0.00,-0.13,100,FCX,FCX,9/16/22,30.0,CALL,231433118
2022-08-22T15:41:44+0200,Trade,SELL_TO_CLOSE,GDXJ  220916C00036000,Equity Option,Sold 1 GDXJ 09/16/22 Call 36.00 @ 0.20,20.00,1,20.00,0.00,-0.142,100,GDXJ,GDXJ,9/16/22,36.0,CALL,228779604
2022-08-22T15:41:44+0200,Trade,BUY_TO_CLOSE,GDXJ  220916C00033000,Equity Option,Bought 1 GDXJ 09/16/22 Call 33.00 @ 0.66,-66.00,1,-66.00,0.00,-0.13,100,GDXJ,GDXJ,9/16/22,33.0,CALL,228779604
2022-08-20T15:50:04+0200,Money Movement,,,,Regulatory fee adjustment,-0.02,0,,--,0.00,,,,,,,
2022-08-19T22:00:00+0200,Receive Deliver,,GDXJ  220819P00023000,Equity Option,Removal of 1.0 GDXJ 08/19/22 Put 23.00 due to expiration.,0.00,1,0.00,--,0.00,100,GDXJ,GDXJ,8/19/22,23.0,PUT,
2022-08-19T22:00:00+0200,Receive Deliver,,GDXJ  220819P00020000,Equity Option,Removal of 1.0 GDXJ 08/19/22 Put 20.00 due to expiration.,0.00,1,0.00,--,0.00,100,GDXJ,GDXJ,8/19/22,20.0,PUT,
2022-08-17T16:41:48+0200,Trade,SELL_TO_CLOSE,RIOT  220916P00006000,Equity Option,Sold 1 RIOT 09/16/22 Put 6.00 @ 0.25,25.00,1,25.00,0.00,-0.142,100,RIOT,RIOT,9/16/22,6.0,PUT,228775770
2022-08-17T16:41:48+0200,Trade,BUY_TO_CLOSE,RIOT  220916P00008000,Equity Option,Bought 1 RIOT 09/16/22 Put 8.00 @ 0.89,-89.00,1,-89.00,0.00,-0.13,100,RIOT,RIOT,9/16/22,8.0,PUT,228775770
2022-08-17T16:41:48+0200,Trade,SELL_TO_CLOSE,RIOT  220916P00006000,Equity Option,Sold 3 RIOT 09/16/22 Put 6.00 @ 0.25,75.00,3,25.00,0.00,-0.407,100,RIOT,RIOT,9/16/22,6.0,PUT,228775770
2022-08-17T16:41:48+0200,Trade,BUY_TO_CLOSE,RIOT  220916P00008000,Equity Option,Bought 3 RIOT 09/16/22 Put 8.00 @ 0.89,-267.00,3,-89.00,0.00,-0.39,100,RIOT,RIOT,9/16/22,8.0,PUT,228775770
2022-08-16T23:00:00+0200,Money Movement,,,,INTEREST ON CREDIT BALANCE,0.04,0,,--,0.00,,,,,,,
2022-08-15T15:49:11+0200,Trade,BUY_TO_CLOSE,RIOT  220916P00004000,Equity Option,Bought 1 RIOT 09/16/22 Put 4.00 @ 0.08,-8.00,1,-8.00,0.00,-0.13,100,RIOT,RIOT,9/16/22,4.0,PUT,228325962
2022-08-15T15:43:21+0200,Trade,BUY_TO_OPEN,GDXJ  220916C00036000,Equity Option,Bought 1 GDXJ 09/16/22 Call 36.00 @ 0.77,-77.00,1,-77.00,-1.00,-0.13,100,GDXJ,GDXJ,9/16/22,36.0,CALL,228320601
2022-08-15T15:43:21+0200,Trade,BUY_TO_CLOSE,GDXJ  220819C00033000,Equity Option,Bought 1 GDXJ 08/19/22 Call 33.00 @ 0.92,-92.00,1,-92.00,0.00,-0.13,100,GDXJ,GDXJ,8/19/22,33.0,CALL,228320601
2022-08-15T15:43:21+0200,Trade,SELL_TO_CLOSE,GDXJ  220819C00036000,Equity Option,Sold 1 GDXJ 08/19/22 Call 36.00 @ 0.08,8.00,1,8.00,0.00,-0.142,100,GDXJ,GDXJ,8/19/22,36.0,CALL,228320601
